,Ring,SMART,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,ROAD_IMPACT_FEE,MF_RT_BASED_FEE,DIFF_MF_vs_RF,YEAR
179,3,Out,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,0.0,-60731.844,-10545.898000000001,2017
180,3,Out,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,664437.31,686930.112,10609.596,2017
181,3,Out,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,36651.76,65378.505000000005,0.0,2017
182,3,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,5365.75,513026.3976719999,-8664.198,2017
183,3,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,0.0,144181.4778,8664.198,2017
184,3,Out,0.0,620-00,Nursing Home,"SANITARIUM, CONVALESCENT & REST HOME",Other,bed,19008.989999999998,19652.48999999999,283.6980000000003,2017
185,3,Out,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,0.0,952779.8622059999,-0.0019999999985884642,2017
186,3,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,2830128.41,3630162.61736106,0.0,2017
187,3,Out,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,1530808.5499999998,1387526.3233637996,-10545.898000000001,2017
188,3,Out,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,2522.72,929760.01959,10609.596,2017
189,3,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,2633040.6799999997,342623.8217897699,-29705.538,2017
190,3,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,978906.6900000001,1446162.5256959999,30417.839999999997,2017
191,3,Out,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,116754.88,983750.401383,0.0,2017
192,3,Out,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,83180.26000000001,85996.020825,-8664.198,2017
193,3,Out,0.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,61932.670000000006,64029.18672,8664.198,2017
194,3,Out,0.0,841-00,Car Sales (New & Used Car Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,0.0,78448.7088,550.3780000000006,2017
195,3,Out,0.0,841-01,Car Sales (Service and Parts Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,246174.85,692095.201716,-0.0019999999985884642,2017
196,3,Out,0.0,848-00,Tire Stores,REPAIR SERVICE SHOPS,Commercial/Retail,sq. ft.,0.0,10981.280015999999,0.0,2017
197,3,Out,0.0,850-00,Supermarket (free standing),SUPERMARKETS,Commercial/Retail,sq. ft.,358102.6,370225.114092,0.0,2017
198,3,Out,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,1042005.86,988446.38601,0.0,2017
199,3,Out,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,0.0,-165999.61337796,-10404.049,2017
200,3,Out,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,76282.22,-32417.268696119994,10609.596,2017
201,3,Out,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,82779.91,-61649.40913800001,-10609.598,2017
202,3,Out,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,0.0,342513.735,10609.596,2017
203,3,Out,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,153200.75,291424.36155,-10545.898000000001,2017
204,3,Out,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,0.0,299300.2580159999,10609.596,2017
205,3,Out,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,123363.47,14123.222999999998,-10545.898000000001,2017
206,3,Out,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8907.84,-499.3289999999997,10609.596,2017
207,3,Out,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,147999.89399999997,0.0,2017
208,3,Out,1.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,11220.395999999999,0.0,2017
209,3,Out,1.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,0.0,61843.5,283.6980000000003,2017
210,3,Out,1.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,13395.48,16122.261455999997,0.0,2017
211,3,Out,1.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,0.0,36181.6542,0.0,2017
212,3,Out,1.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,1174603.4,1413700.0937759997,283.6980000000003,2017
213,3,Out,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.04,-147997.41873299997,283.6980000000003,2017
214,3,Out,1.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,22593.82,-34650.648879,0.0,2017
215,3,Out,1.0,841-00,Car Sales (New & Used Car Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,62088.35,79032.40454999999,0.0,2017
216,4,In,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,15363.79,15883.760853,2166.0480000000007,2017
217,4,In,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,16746.4,-3300.308154000002,-2166.0495,2017
218,4,In,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,238938.29,168150.72045,0.0,2017
219,4,In,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,2317605.33,2683302.4259999995,283.6980000000003,2017
220,4,In,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10853.0,1.8189894035458565e-12,0.0,2017
221,4,In,0.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,0.0,-156048.92478,283.6980000000003,2017
222,4,In,0.0,254-00,Assisted Living Facility,HOMES FOR THE AGED,Other,bed,0.0,0.0,-8664.199499999999,2017
223,4,In,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,44242.94,53278.23022199999,8664.198,2017
224,4,In,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,0.0,-40542.7662,8664.198,2017
225,4,In,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,10721.179999999998,82583.394186,-8664.198,2017
226,4,In,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,0.0,19549.96722,0.0,2017
227,4,In,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,867246.13,8456.737489499981,0.0,2017
228,4,In,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,864245.352,0.0,2017
229,4,In,0.0,841-00,Car Sales (New & Used Car Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,0.0,19448.74239,0.0,2017
230,4,In,0.0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,35941.130000000005,37157.828652000004,141.84900000000016,2017
231,4,In,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,0.0,-91047.76896599999,0.0,2017
232,4,In,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,0.0,100278.09,0.0,2017
233,4,In,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,116608.8,116608.74419999999,0.0,2017
234,4,In,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,58342.3,47467.06986,0.0,2017
235,4,In,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,946755.88,1775998.728,0.0,2017
236,4,In,1.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,83904.48,123424.35599999999,0.0,2017
237,4,In,1.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,0.0,-735809.382,8664.198,2017
238,4,In,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,6359.88,-4223.856077999999,-8664.198,2017
239,4,In,1.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,143494.13999999998,650503.6613759999,0.0,2017
240,4,In,1.0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,11878.322274,283.6980000000003,2017
241,4,Out,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,569775.05,601674.519732,0.0,2017
242,4,Out,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,121312.17,121312.84941299999,-8664.198,2017
243,4,Out,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,7691052.890000001,6634393.548,8664.198,2017
244,4,Out,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,32559.0,44881.583999999995,-28222.748,2017
245,4,Out,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,331192.06,854051.1000000001,28884.962577,2017
246,4,Out,0.0,490-00,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,0.0,30744.618,0.0,2017
247,4,Out,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,0.0,97346.25,-8664.199,2017
248,4,Out,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,0.0,999757.4400000001,8664.198,2017
249,4,Out,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,0.0,175223.25,283.6980000000003,2017
250,4,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,0.0,0.0,0.0,2017
251,4,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,0.0,34709.7789,-10545.898000000001,2017
252,4,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,123566.6,160971.17568599997,10609.596,2017
253,4,Out,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,0.0,57718.95083999999,-10404.049,2017
254,4,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,292698.39,190903.85419199997,-10404.049,2017
255,4,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,328682.52,337253.726964,10609.596,2017
256,4,Out,0.0,841-00,Car Sales (New & Used Car Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,910469.49,420867.98357999994,10609.596,2017
257,4,Out,0.0,841-01,Car Sales (Service and Parts Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,0.0,520424.94477600005,0.0,2017
258,4,Out,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,0.0,24309.84,0.0,2017
