,Ring,SMART,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
151,3,In,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-603835.09186,-500679.5802380341,0.0,0.0,0.0,2017
152,3,In,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,750298.95304,346214.0841921596,368534.14,0.0,0.0,2017
153,3,In,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,75258.19210000001,208685.84350154895,0.0,0.0,0.0,2017
154,3,In,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,117592.02,350822.7758284353,3742.37,0.0,0.0,2017
155,3,In,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-20355.79,-40955.51617954015,640891.28,3889.884419689839,9053.22441968984,2017
156,3,In,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,90636.0,198486.74419639428,66329.69,-3889.884419689839,-9053.22441968984,2017
157,3,In,1.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,81572.40000000001,173757.24819815502,13820.0,-3889.884419689839,-25688.47441968984,2017
158,3,In,1.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,20060.04,38135.485934126904,27968.18,0.0,0.0,2017
159,3,In,1.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,923919.36,1740956.5182760456,1546079.07,0.0,0.0,2017
160,3,In,1.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-56995.96266,-58415.174678219155,0.0,0.0,0.0,2017
161,3,In,1.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,239567.83578000002,454176.5467397658,0.0,0.0,0.0,2017
162,3,In,1.0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,636861.3032600001,1582440.3067911402,0.0,0.0,0.0,2017
163,3,In,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,181390.86238,334587.12501210265,1058664.51,-3889.884419689839,-9053.22441968984,2017
164,3,In,1.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,49314.27410000001,111466.35510349991,75177.25,3889.884419689839,9053.22441968984,2017
165,3,In,1.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,184998.59105000002,88493.03935329567,0.0,3889.884419689839,9053.22441968984,2017
166,3,In,1.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,23001.523999999998,67392.97841364054,0.0,-3889.884419689839,-9053.22441968984,2017
167,3,Out,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-1554.4756500000003,-2923.7880462261232,197236.13,-3889.884419689839,-51983.704419689835,2017
168,3,Out,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,8724845.6386,5631155.309973226,14844317.2,3889.884419689839,672.7244196898391,2017
169,3,Out,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,2674030.5956,4882941.483125388,5001602.170000001,-3889.884419689839,-24210.19441968984,2017
170,3,Out,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,3059345.3800000004,6192951.118251922,2760029.2800000003,3889.884419689839,4862.974419689839,2017
171,3,Out,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,2713259.64,5417239.3261312395,3026761.46,-1944.9422098449195,-4526.61220984492,2017
172,3,Out,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,91247.52,173088.35484423765,31856.499999999996,-1944.9422098449195,-8716.86220984492,2017
173,3,Out,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,1483050.6600000001,2246266.572837189,3344824.63,3889.884419689839,9053.22441968984,2017
174,3,Out,0.0,252-00,Senior Adult Housing-Attached,HOMES FOR THE AGED,Other,unit,180584.04,359088.71275584167,288438.35,-3889.884419689839,-24210.19441968984,2017
175,3,Out,0.0,254-00,Assisted Living Facility,HOMES FOR THE AGED,Other,bed,0.0,0.0,0.0,-3889.884419689839,-10923.39441968984,2017
176,3,Out,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1246959.35,2160650.7093610894,2058867.1999999997,-3889.884419689839,-11110.094419689838,2017
177,3,Out,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,-36192.520000000004,-28497.322447270282,0.0,3889.884419689839,9053.22441968984,2017
178,3,Out,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,409368.95999999996,1368866.5619703464,664437.31,-3889.884419689839,-9053.22441968984,2017
179,3,Out,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,38961.65,36832.967036941016,36651.76,3889.884419689839,-110.30558031016153,2017
180,3,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,305732.82376,296707.5805418338,5365.75,-3889.884419689839,-14163.73441968984,2017
181,3,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,53914.497,583777.8318466363,0.0,0.0,0.0,2017
182,3,Out,0.0,620-00,Nursing Home,"SANITARIUM, CONVALESCENT & REST HOME",Other,bed,11711.700000000012,29062.177753620083,19008.989999999998,3889.884419689839,9053.22441968984,2017
183,3,Out,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,567799.3939799999,489457.5823830079,0.0,-3889.884419689839,-9053.22441968984,2017
184,3,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,1864781.2476566,3270990.874601899,2927610.1,0.0,0.0,2017
185,3,Out,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,915059.122614,1798688.9736472399,1502360.06,-3889.884419689839,-10934.92441968984,2017
186,3,Out,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,273397.41520000005,192748.26597394646,20006.74,0.0,0.0,2017
187,3,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,162628.4391641,275110.7618652306,2509840.05,-3889.884419689839,-10934.92441968984,2017
188,3,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,861825.7356800002,1049148.3599574117,1848237.75,0.0,0.0,2017
189,3,Out,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,586255.96939,552850.335610907,657533.4400000001,3889.884419689839,5603.714419689839,2017
190,3,Out,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,51248.447250000005,115641.07013835013,83180.26000000001,-1944.9422098449195,-4526.61220984492,2017
191,3,Out,0.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,38157.537599999996,78827.94123548019,61932.670000000006,-1944.9422098449195,-8716.86220984492,2017
192,3,Out,0.0,848-00,Tire Stores,REPAIR SERVICE SHOPS,Commercial/Retail,sq. ft.,6544.181280000001,6718.684373409754,0.0,3889.884419689839,9053.22441968984,2017
193,3,Out,0.0,850-00,Supermarket (free standing),SUPERMARKETS,Commercial/Retail,sq. ft.,220631.86236000003,228265.07617439202,358102.6,-1944.9422098449195,-8716.86220984492,2017
194,3,Out,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,589054.4933000001,1263137.4672248748,1042005.86,3889.884419689839,9053.22441968984,2017
195,3,Out,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-98925.7682868,-16018.045996925943,0.0,-2567.323716995294,-8824.498116995295,2017
196,3,Out,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-19318.739039599997,-15483.636539014718,76282.22,3889.884419689839,9053.22441968984,2017
197,3,Out,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-97725.40413999997,-48821.70196712413,31298.050000000003,-1283.661858497647,-8602.504058497649,2017
198,3,Out,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,204117.55,118266.17626918972,7845.28,3889.884419689839,9053.22441968984,2017
199,3,Out,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,173671.3615,308350.70992826554,153200.75,0.0,0.0,2017
200,3,Out,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,178364.92127999998,505149.75440094015,0.0,-1944.9422098449195,-8716.86220984492,2017
201,3,Out,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,8416.590000000007,18839.437712764673,123363.47,3889.884419689839,9053.22441968984,2017
202,3,Out,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-297.5699999999997,0.0,8907.84,3889.884419689839,3438.2844196898386,2017
203,3,Out,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,88199.02,177603.33630897032,0.04,-1283.661858497647,-2987.5640584976472,2017
204,3,Out,1.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,6686.68,12363.453917445546,0.0,3889.884419689839,3438.2844196898386,2017
205,3,Out,1.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,36855.0,33711.52915245449,0.0,3889.884419689839,3438.2844196898386,2017
206,3,Out,1.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,9607.89648,8998.30938962711,13395.48,-1283.661858497647,-2987.5640584976472,2017
207,3,Out,1.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,21562.086,233470.93111470022,0.0,-1283.661858497647,-2987.5640584976472,2017
208,3,Out,1.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,842480.08208,933768.5732301706,1174603.4,0.0,0.0,2017
209,3,Out,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-88197.54489,-148687.34630558148,0.0,-3889.884419689839,-14070.90441968984,2017
210,3,Out,1.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-20649.699070000002,-24866.794633451955,22593.82,3889.884419689839,672.7244196898391,2017
211,4,In,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,9465.76449,17289.901663551103,15363.79,0.0,0.0,2017
212,4,In,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-1966.7848200000008,-1225.0253327107275,16746.4,0.0,0.0,2017
213,4,In,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,100207.6985,175243.39645308003,901664.01,0.0,0.0,2017
214,4,In,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,1599086.58,3088024.48315037,2317605.33,-3889.884419689839,-10934.92441968984,2017
215,4,In,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,1.8189894035458565e-12,10853.0,3889.884419689839,672.7244196898391,2017
216,4,In,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,136625.58000000002,198365.84524384572,264185.6,0.0,0.0,2017
217,4,In,0.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,-92995.7574,-165203.70526478995,0.0,3889.884419689839,672.7244196898391,2017
218,4,In,0.0,254-00,Assisted Living Facility,HOMES FOR THE AGED,Other,bed,0.0,0.0,0.0,0.0,0.0,2017
219,4,In,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,31750.61526,28877.50164916607,44242.94,-3889.884419689839,-9053.22441968984,2017
220,4,In,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,-24161.046,-254057.86212352838,0.0,3889.884419689839,9053.22441968984,2017
221,4,In,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,49214.727380000004,82817.60385014245,10721.179999999998,-3889.884419689839,-28611.77441968984,2017
222,4,In,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,11650.6026,7777.554037196466,0.0,0.0,0.0,2017
223,4,In,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,5039.706034999988,8250.828970841501,204520.41,-1944.9422098449195,-8858.712209844918,2017
224,4,In,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,515038.16000000003,471500.3884542332,0.0,3889.884419689839,9053.22441968984,2017
225,4,In,0.0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,22143.82716,62670.58276465585,35941.130000000005,3889.884419689839,672.7244196898391,2017
226,4,In,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-54258.984780000006,-42231.90979056737,0.0,0.0,0.0,2017
227,4,In,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,59759.7,32393.919551709478,0.0,-3889.884419689839,-10934.92441968984,2017
228,4,In,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,69491.78600000001,119818.83229907417,116608.8,-1944.9422098449195,-10598.56220984492,2017
229,4,In,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,28287.5138,49469.25305868962,58342.3,-1944.9422098449195,-10598.56220984492,2017
230,4,In,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,1058388.24,2043872.3197829789,946755.88,0.0,0.0,2017
231,4,In,1.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,73553.48000000001,130422.91293776315,83904.48,0.0,0.0,2017
232,4,In,1.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,14381.64,20880.615288825866,27968.159999999996,0.0,0.0,2017
233,4,In,1.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,-438498.06,-778976.4424610427,0.0,0.0,0.0,2017
234,4,In,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-2517.1637400000004,-4121.011695148151,6359.88,-3889.884419689839,-9053.22441968984,2017
235,4,In,1.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,387660.99008,354890.80539444427,143494.13999999998,3889.884419689839,9053.22441968984,2017
236,4,In,1.0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,7078.76442,20034.038752635886,0.0,0.0,0.0,2017
237,4,Out,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,358561.76356,240962.21006181577,569775.05,0.0,0.0,2017
238,4,Out,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,72295.14929,87321.81718400704,121312.17,0.0,0.0,2017
239,4,Out,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,3953698.84,7553773.980217536,7691052.890000001,3889.884419689839,672.7244196898391,2017
240,4,Out,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,26746.72,51813.27315768654,32559.0,3889.884419689839,672.7244196898391,2017
241,4,Out,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,980348.4600000001,1555017.1246147323,2188137.45,3889.884419689839,672.7244196898391,2017
242,4,Out,0.0,490-00,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,18321.940000000002,14767.567436149824,0.0,3889.884419689839,672.7244196898391,2017
243,4,Out,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,58012.5,1065780.5864659923,0.0,0.0,0.0,2017
244,4,Out,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,595795.2,2087443.8937536534,0.0,0.0,0.0,2017
245,4,Out,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,104422.5,100080.09976487957,0.0,0.0,0.0,2017
246,4,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,0.0,0.0,0.0,-3889.884419689839,-10934.92441968984,2017
247,4,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,20684.937,234675.5530637146,0.0,3889.884419689839,672.7244196898391,2017
248,4,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,95929.12238000002,174170.57638505712,123566.6,3889.884419689839,672.7244196898391,2017
249,4,Out,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,34397.0172,24774.914962381386,0.0,3889.884419689839,672.7244196898391,2017
250,4,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,113767.19536000001,200958.4036976487,292698.39,3889.884419689839,4996.314419689839,2017
251,4,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,200982.90212,253592.7304079717,328682.52,-1944.9422098449195,-4526.61220984492,2017
252,4,Out,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,14487.2,8472.982061536706,0.0,0.0,0.0,2017
253,4,Out,1.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,57526.56,91247.94863264934,130235.96,3889.884419689839,672.7244196898391,2017
