,Ring,SMART,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
22,1,In,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,1513055.9998400002,3092745.9950911556,0.0,-49927.983085442116,-3394375.4022854427,2016
23,1,In,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,15165.048800000002,2103.2250248603746,0.0,-14405.450857439038,-82527.21757743903,2016
24,1,In,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,201964.3164,79985.23395347878,52383.79,9354.188868466908,-5409.203131533093,2016
25,1,In,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,382993.60000000003,193824.5537546854,270310.12,22602.058853433165,3001.120533433168,2016
26,1,In,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,50223.68384,121831.91982035947,0.0,4794.021795089288,-34087.17460491071,2016
27,2,In,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-174153.02256,-372585.19242037594,8347.5,49887.05850914256,93300.67234914257,2016
28,2,In,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,235188.79736000003,171613.72919509234,2240066.67,-8787.0911683161,-21016.2206083161,2016
29,2,In,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,323174.78687999997,423825.5084805472,0.0,-49887.05850914256,-119315.64234914257,2016
30,2,In,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-58169.848,-121197.71302104594,568451.25,43128.65705167523,66772.47001167524,2016
31,2,In,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-279947.712,-644143.3190534973,78909.68999999999,-2885.7672659220407,-10285.523793922042,2016
32,2,In,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,3433610.3999999994,7684675.134144783,968474.52,1683.7539963240429,-5309.459763675955,2016
33,2,In,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,307790.8416,650185.5720991781,212703.95,43426.82182185761,37242.865261857616,2016
34,2,In,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,39441.6,68238.1827877279,64581.659999999996,14493.14637808091,12429.330298080913,2016
35,2,In,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1907910.4,3777344.8857108564,496285.83999999997,-9354.188868466908,-80986.47686846691,2016
36,2,In,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,91143.36,137622.48492460372,0.0,3823.524699985848,497.7226199858487,2016
37,2,In,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,38023.04,29534.61399727242,0.0,23999.340815660405,3124.1012156604047,2016
38,2,In,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,7341.38064,6574.788353415101,0.0,61708.41469166761,8032.861091667612,2016
39,2,In,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,15472.16,309070.71582538035,339424.87,6851.9433461520075,9005.767906152007,2016
40,2,In,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,186959.52000000002,710716.6771316414,0.0,2414.5500016730202,314.31624167302107,2016
41,2,In,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-7691.031039999999,-8194.512055058889,1587.39,10669.621678095064,595.9476780950645,2016
42,2,In,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,9676.8672,119160.96826014174,13370.6,3928.7593247561,511.42388475610096,2016
43,2,In,0.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,-1001304.9261599999,-1262343.5884064932,0.0,-7401.50194217444,-34264.10562217444,2016
44,2,In,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-158720.75630399998,-312814.4932688514,2412027.91,-6148.625270604154,-32909.32128660415,2016
45,2,In,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-14879.950799999999,-33281.536069028676,0.0,-22087.57846566748,-105426.40990566747,2016
46,2,In,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,853815.1221600001,2396920.7396120117,1523187.14,1309.5864415853669,3132.157961585367,2016
47,2,In,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,1114268.5584800001,871244.4086469105,13069.48,2636.711987299109,6306.254467299109,2016
48,2,In,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,420128.095156,805624.1798704725,3197207.31,-99.95217733732164,174.8454226626784,2016
49,2,In,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,398893.5244800001,546367.802433797,1696570.58,-5852.437964474795,10237.615795525207,2016
50,2,In,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,406139.28432,435515.3195479303,0.0,-2218.1767964897795,3880.236227510221,2016
51,2,In,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,288501.19056,740456.1147733037,189290.49,-1237.5031479858867,2164.7528520141136,2016
52,2,In,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,179320.1256,424810.78627840057,137251.5,2359.8233106592406,-4128.01716934076,2016
53,2,In,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-3502.20464,-609.8821329332864,0.0,7070.9026024916675,-12369.064757508335,2016
54,2,In,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-86250.49840000001,-78629.3505492855,72898.81999999999,1334.7328183976397,-2334.835818402361,2016
55,2,In,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,267793.3412,133167.2442182317,641087.6299999999,3913.3657241307537,-209811.15459586924,2016
56,2,In,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,858633.6000000001,545616.6544873446,298660.25,-1821.509441285381,-4951.38032128538,2016
57,2,In,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,35728.149600000004,72153.41532388388,58058.270000000004,-347.452806934499,-944.4740069344989,2016
58,2,In,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,130912.92543999999,398747.07871601987,137102.62,18533.037529336336,-182147.96175066367,2016
59,2,In,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,-12635.04,-39187.13371765372,7759.06,-469.29927073618626,-1344.6091107361863,2016
60,2,Out,0.0,130-00,Industrial Park,LIGHT MANUFACTURING,Industrial/Manufacturing,sq. ft.,428957.97296000004,376638.9654763464,0.0,1042.358420803497,-20395.027979196508,2016
61,2,Out,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,21259.563599999998,39660.195835650346,73296.19,-25564.911186391517,31298.62353360849,2016
62,2,Out,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,1254161.2241312,797984.9508160253,4188160.73,22560.634313281167,-39465.10968671884,2016
63,2,Out,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,414753.67647999997,474292.00019970397,429224.62,-5860.053368462399,-16789.912648462396,2016
64,2,Out,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,1398.073599999997,2534.902837513153,382285.38,3455.4895593759766,-59691.34604062403,2016
65,2,Out,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,280929.3696,562519.4140389989,341203.15,2841.497612875287,-123896.8855871247,2016
66,2,Out,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1457148.0,2838003.6402507587,197520.82,37245.0370523814,-576215.4100676186,2016
67,2,Out,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,183427.19999999998,337194.2485130242,195241.11,-154295.70019287418,-419419.8036328741,2016
68,2,Out,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-69022.79999999999,-103920.27522432113,24839.100000000002,-160605.06239660532,-436570.4444766053,2016
69,2,Out,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1461319.7632,2517727.413066428,912543.2700000001,111168.71548556603,-394866.409474434,2016
70,2,Out,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,976536.0,1283179.4781297678,0.0,-168681.1983254609,-458523.6943254609,2016
71,2,Out,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,19011.52,12850.975341508885,0.0,2340.7848006902277,-32939.51327930977,2016
72,2,Out,0.0,480-00,Amusement Park,TOURIST ATTRACTIONS,Other,acre,10222.3,5628.883333995476,0.0,2322.6982162196646,-32685.004583780337,2016
73,2,Out,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,32338.53216,25254.00562903324,52550.41,722.5114533240678,-11478.002626675934,2016
74,2,Out,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,7995.68,139273.42287958175,0.0,-144099.62617896893,-391703.961938969,2016
75,2,Out,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,14974.079999999998,13587.746489394392,0.0,-1934.978960700702,-5259.8291367007005,2016
76,2,Out,0.0,550-00,University (20 SF/St),COLLEGES,Other,student,0.0,0.0,0.0,16684.660502889208,41510.11874288921,2016
77,2,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,12624.340519999998,11728.788886126624,55383.979999999996,19566.796786272607,48680.64638627261,2016
78,2,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,12376.203840000002,132890.10072964264,0.0,8144.018121854004,20261.674441854004,2016
79,2,Out,0.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,2625773.3964,2886518.891041653,164148.12,16843.310206561688,41904.82668656169,2016
80,2,Out,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,83671.13743999999,70358.53169105151,0.0,8025.030844099643,19965.643484099644,2016
81,2,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,238093.746,409173.0908521955,6954241.07,10550.205294219959,26248.07825421996,2016
82,2,Out,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,947892.75394,1848702.4000416836,719085.53,-42544.56220150353,-105847.51356150354,2016
83,2,Out,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,-65739.16823760001,-160923.68543706601,0.0,1679.0426972004188,4177.325737200419,2016
84,2,Out,0.0,710-04,"General Office Building [200,001-300,000]","OFFICE, MULTI-STORY",Office,sq. ft.,-69763.69224,-180514.46766332196,0.0,11895.422573276199,29594.8726932762,2016
85,2,Out,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,-140645.08920000002,-95891.61546446107,3860.44,3748.0992492623536,9324.975169262354,2016
86,2,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-306054.3276824,-511746.90759188775,2867462.59,10576.646911498705,26313.862911498705,2016
87,2,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,670301.0519040001,800578.545958878,859672.07,31386.199709872402,78084.93818987241,2016
88,2,Out,0.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,339.86057600000095,696.3616199832068,552.2700000000001,16254.984222109568,40441.11806210957,2016
89,2,Out,0.0,820-08,"Shopping Center/General Retail [600,001-800,000]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,24914.40336,31530.14975961849,30599.38,16129.386540035524,40128.640940035526,2016
90,2,Out,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,37239.509999999995,76926.574376287,15656.449999999999,-4706.6078756169245,-13771.698995616924,2016
91,2,Out,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,39596.696480000006,6012.696469071275,0.0,-63003.763570933836,-611910.9821309339,2016
92,2,Out,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-5609.252,-4458.963950200761,0.0,-4587.620597862563,-16932.608037862563,2016
93,2,Out,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,602672.0484400002,261327.20450820719,274285.48,30163.274910730375,2112.9577907303756,2016
94,2,Out,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,461577.60000000003,255758.68966384314,0.0,-11065.81683115552,-31195.319071155518,2016
95,2,Out,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,136457.62416,240297.97376384604,159706.71000000002,55771.98124519661,50482.74836519662,2016
96,2,Out,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,276981.92896,735651.8922434166,0.0,-8329.109442805231,-22090.657042805233,2016
97,2,Out,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,-12635.04,-34170.350481213645,0.0,-26877.90396384609,-151715.8541238461,2016
98,3,In,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-37364.168159999994,-71590.6568750413,43205.89,-25324.458948719708,-63005.25550871971,2016
99,3,In,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,2431108.2460367996,1659080.5599916307,5568225.72,-13934.732305899543,-34668.51438589954,2016
100,3,In,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,391296.39648,504623.46465398447,22885.74,31762.992756094543,-571607.4804439053,2016
101,3,In,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,261997.4192,505186.29207462777,523398.55,-27545.554800134436,-68531.16672013444,2016
102,3,In,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,468997.76,1016252.1302855387,443802.85000000003,-9386.7741339551,-24161.8433339551,2016
103,3,In,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1062732.0,2340896.260447366,1513297.5,39464.11378852955,-153990.03901147045,2016
104,3,In,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,47616.8,95338.71483531727,0.0,-23691.689081757097,-128259.43292175709,2016
105,3,In,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,227446.56,369380.57706843736,408325.98,4521.516554665697,11249.176394665697,2016
106,3,In,0.0,253-00,Congregate Care Facility,"SANITARIUM, CONVALESCENT & REST HOME",Other,unit,151253.52,308923.4671148471,245786.97,-11700.415645845442,-41145.62084584544,2016
107,3,In,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,-44296.560000000056,-81607.33679418964,0.0,1679.0426972004188,117.61573720041906,2016
108,3,In,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,127407.28,178985.15042234416,0.0,-23599.143421281486,-67794.28662128148,2016
109,3,In,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-90304.72,-69036.50966175133,0.0,-13941.342710219225,-108469.80055021924,2016
110,3,In,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,3346.16832,2818.6365264206215,0.0,-13835.576241104245,-89768.91192110424,2016
111,3,In,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,9460.0,177448.28774909972,15372.5,-33052.02159843345,-82230.82159843345,2016
112,3,In,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,0.0,0.0,0.0,-6392.26097713703,-43086.77089713703,2016
113,3,In,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,29040.0,28417.42405593487,0.0,-8137.407717534315,-34436.19827753431,2016
114,3,In,0.0,550-00,University (20 SF/St),COLLEGES,Other,student,137398.8,91991.5822205955,0.0,-13584.380876956147,-103404.64767695614,2016
115,3,In,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,152437.63392,159872.5873074129,156754.28,2974.68194385901,-29071.30605614099,2016
116,3,In,0.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,142113.7872,178217.03381961412,230935.66999999998,-14675.097589704452,-73697.64478970446,2016
117,3,In,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,191155.6416,173375.94228344026,0.0,-7621.796180598754,-32794.71746059875,2016
118,3,In,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,612176.297568,1177132.837372848,6689394.51,-10061.035374563144,-41030.78209456315,2016
119,3,In,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,120172.8528,252808.53709846362,0.0,-21563.138890817987,-92916.118010818,2016
120,3,In,0.0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,1193843.8705600002,3067529.3686369113,749157.88,-4825.595153371284,-37545.259953371286,2016
121,3,In,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,4259094.1536,3310493.077693406,2362708.0100000002,-806.4693270017763,-3603.742047001776,2016
122,3,In,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,91235.29606400001,164693.2610859169,296346.83,-4204.217147320735,-19711.910507320736,2016
123,3,In,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,143671.33176,185287.1029957088,427969.55,-47323.884524637004,-194450.65036463703,2016
124,3,In,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-1.4551915228366852e-11,7.275957614183426e-12,0.0,6881.430896793845,17120.457056793846,2016
125,3,In,0.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,5854163.5345600005,13569071.471900018,4618319.25,-7476.367285565646,-148648.84184556565,2016
126,3,In,0.0,820-05,"Shopping Center/General Retail [300,001-400,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,-658349.7716928,-948988.1686460553,0.0,-47125.10966674404,-117243.55420354404,2016
127,3,In,0.0,820-08,"Shopping Center/General Retail [600,001-800,000]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,25357.91103999992,34614.27774832072,37086.0,-14238.810904605129,-108386.18794460513,2016
128,3,In,0.0,880-00,Pharmacy/Drugstore w/o Drive-Thru,"STORES, ONE STORY",Commercial/Retail,sq. ft.,3204.564,5927.910896760171,0.0,-16195.490583232393,-109165.04258323238,2016
129,3,In,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,40936.5264,6705.225322965003,23325.89,30507.015935354073,2137.038335354082,2016
130,3,In,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,10163.101344000002,7461.182566882377,14304.58,-18013.748395405415,-44816.784541005414,2016
131,3,In,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,66178.87936,30951.75925204001,0.0,-26758.916686091718,-180367.4031660917,2016
132,3,In,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,21014.4,12548.831237934097,0.0,-26666.371025616107,-100740.9468656161,2016
133,3,In,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,13363.680000000008,38980.30842538168,57193.51,-6233.6112734645485,-115616.48295346455,2016
134,3,Out,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,86568.944,168377.01372592998,106323.28,50992.65892206313,126865.71156206314,2016
135,3,Out,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,9379809.910240002,6465462.494898983,15734595.09,-23116.58390594436,-123122.86662594436,2016
136,3,Out,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,50788.6764,60543.51271099056,82532.73999999999,50252.29363825823,125023.74115825823,2016
137,3,Out,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4014057.7048,7577252.874556649,6571505.88,21998.51544998835,135184.81944998837,2016
138,3,Out,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,1992242.56,4154373.6927924356,2349637.9299999997,14624.727349154593,89871.5702291546,2016
139,3,Out,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,2162846.4,4440821.839272229,2798621.33,-7142.375146100116,-43891.17514610012,2016
140,3,Out,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,73701.0208,144281.50721658953,35279.85,-8610.847476138304,-52915.20075613831,2016
141,3,Out,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,2620590.72,4107873.6033145357,5791452.37,27810.980343884643,170903.45778388466,2016
142,3,Out,0.0,253-00,Congregate Care Facility,"SANITARIUM, CONVALESCENT & REST HOME",Other,unit,3218.16,6392.7074010000015,0.0,12664.002524047188,77822.5548280472,2016
143,3,Out,0.0,254-00,Assisted Living Facility,HOMES FOR THE AGED,Other,bed,8965.44,16456.474497623763,0.0,49052.4040283864,-108688.59733161354,2016
144,3,Out,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1583233.9775999999,2875341.0501228147,1184546.6800000002,-542.8205111036091,-17742.32931110361,2016
