,Ring,SMART,STATUS,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
11,1,In,Assessed,0.0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,1006068.90098,1273653.575984422,0.0,267584.67500442185,1273653.575984422,2015
12,1,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,251446.28651999994,236308.9471953427,16479125.92,-15137.339324657223,-16242816.972804658,2015
13,1,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,396053.76096,265868.218537886,2086819.25,-130185.542422114,-1820951.031462114,2015
14,1,In,Assessed,0.0,820-09,"Shopping Center/General Retail [800,001-1,000,000]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,33680075.76648,23560968.410736136,15156080.440000001,-10119107.355743863,8404887.970736135,2015
15,1,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,278850.7722,67960.04561625686,154290.21,-210890.72658374315,-86330.16438374313,2015
16,1,In,Assessed,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,157543.44319999998,235179.51535267924,0.0,77636.07215267926,235179.51535267924,2015
17,1,In,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-66248.59040799999,-73331.0401433507,0.0,-7082.449735350718,-73331.0401433507,2015
18,1,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-188008.66655999998,-70979.0030712078,72237.97,117029.66348879218,-143216.97307120782,2015
19,1,In,Collected,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,1381451.97476,937350.5549466764,152379.08000000002,-444101.41981332353,784971.4749466763,2015
20,1,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-174447.13,-205067.06200764404,813035.2899999999,-30619.932007644034,-1018102.352007644,2015
21,1,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-432981.12,-562095.5258971844,50707.57000000001,-129114.40589718439,-612803.0958971845,2015
22,1,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,5476356.6,6915153.129121582,210675.56000000003,1438796.5291215824,6704477.569121582,2015
23,1,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,44710.38,53287.52882480856,24503.84,8577.148824808566,28783.688824808563,2015
24,1,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,28485.599999999995,27805.703323070375,21451.48,-679.8966769296203,6354.223323070375,2015
25,1,In,Collected,0.0,30-00,Truck Terminals,SERVICE STATIONS,Commercial/Retail,sq. ft.,57564.62283000001,61050.79984676192,49478.189999999995,3486.1770167619106,11572.609846761923,2015
26,1,In,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,-436318.16799999995,-487379.82279636996,0.0,-51061.654796370014,-487379.82279636996,2015
27,1,In,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,232741.08,198277.29724270824,0.0,-34463.782757291745,198277.29724270824,2015
28,1,In,Collected,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-123574.87999999999,-54156.457053654514,0.0,69418.42294634547,-54156.457053654514,2015
29,1,In,Collected,0.0,490-00,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,54445.82,24648.06966927326,46294.18,-29797.75033072674,-21646.11033072674,2015
30,1,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,7539.40044,3493.4736687117916,6785.37,-4045.926771288209,-3291.8963312882083,2015
31,1,In,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,8943.22,92430.95775096207,36991.46,83487.73775096207,55439.49775096207,2015
32,1,In,Collected,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,39999.96,78672.89066434088,0.0,38672.930664340885,78672.89066434088,2015
33,1,In,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,52735.76737,29071.030910072834,45595.98,-23664.736459927168,-16524.94908992717,2015
34,1,In,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,216882.6374,102504.77995395711,0.0,-114377.8574460429,102504.77995395711,2015
35,1,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,254527.19806800003,245850.73474618205,538413.78,-8676.46332181798,-292563.045253818,2015
36,1,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,56237.181,21550.524380241346,37295.24,-34686.65661975865,-15744.715619758652,2015
37,1,In,Collected,0.0,760-00,Research Center,PROFESSIONAL BUILDING,Office,sq. ft.,-12622.415519999999,-23947.3384599408,0.0,-11324.9229399408,-23947.3384599408,2015
38,1,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,412306.698804,387485.3880898766,3019188.56,-24821.310714123363,-2631703.1719101234,2015
39,1,In,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,921979.61856,618918.6996245785,1824491.3299999996,-303060.9189354215,-1205572.6303754211,2015
40,1,In,Collected,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,3037803.27136,3821162.71353298,2734030.36,783359.4421729799,1087132.3535329802,2015
41,1,In,Collected,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,19061.042,1626.8038866323338,0.0,-17434.238113367668,1626.8038866323338,2015
42,1,In,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,64200.9368,15646.715119745411,132234.37000000002,-48554.22168025459,-116587.65488025462,2015
43,1,In,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,315887.0,98377.47328801526,0.0,-217509.52671198474,98377.47328801526,2015
44,1,In,Collected,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,40964.51502,40545.098321533354,34831.340000000004,-419.41669846664445,5713.758321533351,2015
45,2,In,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-6142.74375,-8087.3010093330195,0.0,-1944.5572593330198,-8087.3010093330195,2015
46,2,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,30935.012680000003,13890.962228720717,97118.9,-17044.050451279287,-83227.93777127928,2015
47,2,In,Assessed,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,183250.50172,147890.8917666528,0.0,-35359.609953347186,147890.8917666528,2015
48,2,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,32455.28,41612.94867675397,89208.64,9157.668676753972,-47595.69132324603,2015
49,2,In,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-11394.239999999998,-16133.833914927927,0.0,-4739.593914927929,-16133.833914927927,2015
50,2,In,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,448648.19999999995,617912.6144877106,0.0,169264.4144877107,617912.6144877106,2015
51,2,In,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,20318.3838,26412.981623814445,4224.04,6094.597823814445,22188.941623814444,2015
52,2,In,Assessed,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,793993.2,967368.8121942437,0.0,173375.6121942437,967368.8121942437,2015
53,2,In,Assessed,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-151533.6966,-72433.64082831061,0.0,79100.05577168938,-72433.64082831061,2015
54,2,In,Assessed,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,3173.742,1749.1308064066186,0.0,-1424.6111935933816,1749.1308064066186,2015
55,2,In,Assessed,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,44547.36,547615.2280396002,19082.329999999998,503067.8680396002,528532.8980396002,2015
56,2,In,Assessed,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,2367.707628,1552.4343454957343,2013.22,-815.2732825042658,-460.7856545042657,2015
57,2,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-590475.439554,-716146.0734823176,93615.54000000001,-125670.63392831758,-809761.6134823177,2015
58,2,In,Assessed,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,42803.761,20595.801285756774,0.34,-22207.959714243225,20595.461285756774,2015
59,2,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-512386.54037999996,-604637.5505722926,1591747.62,-92251.01019229268,-2196385.170572293,2015
60,2,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,1118101.53312,942444.9461139938,0.0,-175656.58700600627,942444.9461139938,2015
61,2,In,Assessed,0.0,820-11,"Shopping Center/General Retail [1,200,001-more]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,39275.808000000005,32684.58427412231,29684.88,-6591.223725877695,2999.7042741223086,2015
62,2,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,84383.665366,25822.76001675088,694252.41,-58560.90534924912,-668429.6499832491,2015
63,2,In,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,98126.6,38371.88417878242,0.0,-59754.715821217585,38371.88417878242,2015
64,2,In,Assessed,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,1567.9561039999971,2938.972492528439,0.0,1371.016388528442,2938.972492528439,2015
65,2,In,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,3744.6165899999996,4930.018695289408,3370.14,1185.4021052894086,1559.8786952894084,2015
66,2,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,156503.77599999998,70275.9705824749,158402.75,-86227.80541752509,-88126.7794175251,2015
67,2,In,Collected,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,165106.773832,133248.13732864434,38152.53999999999,-31858.636503355665,95095.59732864435,2015
68,2,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,2434.1460000000006,3120.97115075655,1129482.76,686.8251507565492,-1126361.7888492434,2015
69,2,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,1230577.92,1742454.0628122154,325815.61,511876.1428122155,1416638.4528122153,2015
70,2,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,2852120.7,3928158.763529018,122925.98000000001,1076038.0635290178,3805232.783529018,2015
71,2,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,228519.71999999997,297065.3189964461,78998.14,68545.59899644612,218067.17899644608,2015
72,2,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-46289.1,-49283.13201335904,49181.42,-2994.032013359043,-98464.55201335903,2015
73,2,In,Collected,0.0,253-00,Congregate Care Facility,"SANITARIUM, CONVALESCENT & REST HOME",Other,unit,-484601.25999999995,-618860.367026429,0.0,-134259.1070264291,-618860.367026429,2015
74,2,In,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,2298799.36,2800763.0372100007,707123.77,501963.6772100008,2093639.2672100007,2015
75,2,In,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1216601.0999999999,1130470.4118806734,728373.7899999999,-86130.68811932649,402096.62188067345,2015
76,2,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,7835.61636,4318.409613150563,0.0,-3517.206746849437,4318.409613150563,2015
77,2,In,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,45559.799999999996,560061.0286768638,9415.69,514501.2286768638,550645.3386768638,2015
78,2,In,Collected,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,39999.96,93573.98256905623,0.0,53574.02256905623,93573.98256905623,2015
79,2,In,Collected,0.0,550-00,University (20 SF/St),COLLEGES,Other,student,249311.91999999998,109214.09779783785,0.0,-140097.82220216212,109214.09779783785,2015
80,2,In,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,1124369.53772,667253.5080747704,0.0,-457116.02964522946,667253.5080747704,2015
81,2,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-171230.2485036,-207673.10867303275,166732.32,-36442.86016943274,-374405.4286730328,2015
82,2,In,Collected,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-249312.8992926,-343157.3071012193,0.0,-93844.40780861932,-343157.3071012193,2015
83,2,In,Collected,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,-1450912.2642299999,-2506557.1851323536,0.0,-1055644.9209023537,-2506557.1851323536,2015
84,2,In,Collected,0.0,710-04,"General Office Building [200,001-300,000]","OFFICE, MULTI-STORY",Office,sq. ft.,2058601.33336,3759200.652082088,1870124.4400000002,1700599.318722088,1889076.2120820878,2015
85,2,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,158850.19150000002,76433.63344493044,29488.14,-82416.55805506957,46945.49344493044,2015
86,2,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,53077.031350200006,62633.11718421233,3914753.5500000003,9556.085834012323,-3852120.432815788,2015
87,2,In,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,1860954.6384,1568593.9442489285,778023.84,-292360.6941510716,790570.1042489285,2015
88,2,In,Collected,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,307363.16182,485456.32514649554,0.0,178093.16332649556,485456.32514649554,2015
89,2,In,Collected,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,80069.99143,8580.662257848464,0.0,-71489.32917215153,8580.662257848464,2015
90,2,In,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-115446.60076949999,-35328.51830375238,578899.8400000001,80118.0824657476,-614228.3583037525,2015
91,2,In,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,529614.8,207103.0461156202,36293.4,-322511.75388437987,170809.6461156202,2015
92,2,In,Collected,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,71542.67119999998,134099.38081965983,0.0,62556.70961965984,134099.38081965983,2015
93,2,In,Collected,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,61595.81999999999,117561.40115296113,0.0,55965.58115296114,117561.40115296113,2015
94,2,Out,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,21370.19599,24533.281881076076,21400.21,3163.085891076076,3133.0718810760773,2015
95,2,Out,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,71372.95165,27946.12672225143,14637.970000000001,-43426.824927748574,13308.156722251428,2015
96,2,Out,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8113.82,-9053.22441968984,230208.52,-939.4044196898394,-239261.7444196898,2015
97,2,Out,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,250673.28,308883.7416412823,155012.66,58210.46164128228,153871.08164128228,2015
98,2,Out,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1096695.5999999999,1314443.7912740358,20879.859999999997,217748.19127403595,1293563.9312740357,2015
99,2,Out,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,39742.56,44959.233135069895,29098.92,5216.673135069897,15860.313135069897,2015
100,2,Out,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,135306.6,125364.14154045087,0.0,-9942.458459549132,125364.14154045087,2015
101,2,Out,Assessed,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-98628.20109999999,-41026.73877776712,0.0,57601.462322232874,-41026.73877776712,2015
102,2,Out,Assessed,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,2591.8893000000003,1245.584091889641,174.75,-1346.3052081103592,1070.834091889641,2015
103,2,Out,Assessed,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,27673.359999999997,296634.3032759923,109800.78,268960.9432759923,186833.52327599228,2015
104,2,Out,Assessed,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,46666.62,95193.61900523602,0.0,48526.999005236015,95193.61900523602,2015
105,2,Out,Assessed,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,60511.465299999996,34596.229796387845,8280.58,-25915.23550361215,26315.649796387843,2015
106,2,Out,Assessed,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,67830.91315,448207.8671728516,0.0,380376.9540228516,448207.8671728516,2015
107,2,Out,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,132845.83455,140492.66570995076,280686.51,7646.831159950758,-140193.84429004925,2015
108,2,Out,Assessed,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,88630.04149999999,37186.35831273867,0.0,-51443.683187261326,37186.35831273867,2015
109,2,Out,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,32909.22348999999,33862.652334234896,330027.86000000004,953.4288442349061,-296165.20766576513,2015
110,2,Out,Assessed,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,2275.7019999999998,1309.4725454562426,2048.14,-966.2294545437571,-738.6674545437572,2015
111,2,Out,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,319990.52085000003,85386.12819800091,874375.65,-234604.39265199914,-788989.5218019991,2015
112,2,Out,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,243300.2,82961.15202357635,0.0,-160339.04797642367,82961.15202357635,2015
113,2,Out,Assessed,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,41063.88,68340.70096242729,0.0,27276.820962427293,68340.70096242729,2015
114,2,Out,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,13998.903489999999,16070.935685702603,16405.45,2072.0321957026044,-334.5143142973975,2015
115,2,Out,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,3563761.0923200003,1395393.0276302914,3050339.94,-2168368.064689709,-1654946.9123697085,2015
116,2,Out,Collected,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,559953.1938,394052.34460288135,176496.27,-165900.84919711866,217556.07460288136,2015
117,2,Out,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,216638.994,241721.0920057187,419482.57,25082.098005718697,-177761.4779942813,2015
118,2,Out,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-421985.6784,-519977.6987129495,111417.88,-97992.02031294955,-631395.5787129495,2015
119,2,Out,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,3293647.5,3947599.0484691006,247821.33000000002,653951.5484691006,3699777.7184691005,2015
120,2,Out,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,216398.23919999998,244803.02442045556,93745.01,28404.785220455582,151058.01442045555,2015
121,2,Out,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,267052.5,247429.22672457408,39745.340000000004,-19623.27327542592,207683.88672457408,2015
122,2,Out,Collected,0.0,253-00,Congregate Care Facility,"SANITARIUM, CONVALESCENT & REST HOME",Other,unit,33120.229999999996,36807.49504530679,0.0,3687.265045306791,36807.49504530679,2015
123,2,Out,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,570011.4992,604357.2028052968,52203.96,34345.70360529679,552153.2428052968,2015
124,2,Out,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,52895.7,42772.64927099226,0.0,-10123.050729007737,42772.64927099226,2015
125,2,Out,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,105.7914,50.84016701590372,95.21000000000001,-54.95123298409628,-44.36983298409629,2015
126,2,Out,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,6074.639999999999,65114.84706058368,5165.139999999999,59040.20706058368,59949.70706058368,2015
127,2,Out,Collected,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,49679.630000000005,27741.649082513555,0.0,-21937.98091748645,27741.649082513555,2015
128,2,Out,Collected,0.0,550-00,University (20 SF/St),COLLEGES,Other,student,10052.9,3840.0153122201536,7598.0199999999995,-6212.884687779846,-3758.004687779846,2015
129,2,Out,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,2637.5492,1507.966428677425,2373.8,-1129.582771322575,-865.8335713225752,2015
130,2,Out,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,74470.27731,38536.36088927927,0.0,-35933.916420720736,38536.36088927927,2015
131,2,Out,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,544479.51129,575820.6738261884,623068.61,31341.162536188378,-47247.936173811555,2015
132,2,Out,Collected,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-783564.6819,-940436.093718432,2380.28,-156871.41181843204,-942816.373718432,2015
133,2,Out,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,334980.646,140547.26951683385,9183.89,-194433.37648316615,131363.37951683387,2015
134,2,Out,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,385822.36587179994,397000.2100553585,2514852.4,11177.84418355854,-2117852.1899446417,2015
135,2,Out,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-254118.87072,-186774.50671671447,405367.83999999997,67344.36400328553,-592142.3467167144,2015
136,2,Out,Collected,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,29770.9126,41001.18711861579,26793.890000000003,11230.274518615788,14207.297118615785,2015
137,2,Out,Collected,0.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,14228.223724,17940.36844083902,12805.41,3712.1447168390223,5134.958440839022,2015
