,Ring,SMART,STATUS,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
19,1,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,1274566.798656,727419.4867381521,0.0,-547147.311917848,727419.4867381521,2020
20,1,In,Assessed,0.0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,7930.2936,10953.480744630448,0.0,3023.1871446304476,10953.480744630448,2020
21,1,In,Assessed,0.0,890-00,Furniture Store (free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,36313.084859999995,56604.68021433769,0.0,20291.595354337696,56604.68021433769,2020
22,1,In,Assessed,0.0,931-00,Quality Restaurant,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,518654.173024,3438622.831458399,0.0,2919968.658434399,3438622.831458399,2020
23,1,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,3178980.82418,658688.0196082934,198136.61,-2520292.804571707,460551.40960829344,2020
24,1,In,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,518594.23999999993,137309.83505731492,0.0,-381284.40494268504,137309.83505731492,2020
25,1,In,Assessed,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,48300.31199999999,62418.16996170397,46749.64000000001,14117.85796170398,15668.529961703964,2020
26,1,In,Bond submitted,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,502581.60000000003,539543.8072136475,9538.16,36962.20721364749,530005.6472136475,2020
27,1,In,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,57304.833402000004,53927.77514992723,100075.31,-3377.0582520727767,-46147.53485007277,2020
28,1,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-121209.955908,-38904.54721811519,2770062.02,82305.40868988482,-2808966.567218115,2020
29,1,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-167014.19,-166915.05047133815,40661.740000000005,99.13952866184991,-207576.79047133814,2020
30,1,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-288146.78400000004,-318027.7317576175,274539.41000000003,-29880.947757617454,-592567.1417576175,2020
31,1,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,9750083.040000001,10467149.859944763,812223.05,717066.8199447617,9654926.809944762,2020
32,1,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,52589.412,53287.52882480856,53831.45,698.1168248085669,-543.9211751914336,2020
33,1,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-27767.633400000002,-23043.976628994576,0.0,4723.656771005426,-23043.976628994576,2020
34,1,In,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,111990.924,81113.43978110791,56507.88,-30877.48421889209,24605.559781107913,2020
35,1,In,Collected,0.0,480-00,Amusement Park,TOURIST ATTRACTIONS,Other,acre,249311.67469999997,69252.74322731649,199995.69,-180058.9314726835,-130742.94677268351,2020
36,1,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,2592.3825,1021.2446412277221,2509.12,-1571.137858772278,-1487.8753587722777,2020
37,1,In,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,62916.892,552841.7661708486,0.0,489924.87417084863,552841.7661708486,2020
38,1,In,Collected,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,-436468.908,-199793.49249812384,0.0,236675.41550187615,-199793.49249812384,2020
39,1,In,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-2129.881278,-998.2069861398483,0.0,1131.6742918601517,-998.2069861398483,2020
40,1,In,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,-308549.524736,-123980.75012203274,0.0,184568.77461396725,-123980.75012203274,2020
41,1,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,451265.768124,370578.09991013084,5890841.199999999,-80687.66821386915,-5520263.1000898685,2020
42,1,In,Collected,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,968584.9983,902680.0059600583,0.0,-65904.99233994167,902680.0059600583,2020
43,1,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,90028.1249,29330.708263444652,0.0,-60697.41663655534,29330.708263444652,2020
44,1,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,588609.6454829999,470297.1638833323,1114718.18,-118312.48159966758,-644421.0161166677,2020
45,1,In,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,1274314.07398464,727275.2519668394,20235.69,-547038.8220178005,707039.5619668395,2020
46,1,In,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,765675.1706099999,158648.66436318785,80927.68000000001,-607026.5062468121,77720.98436318785,2020
47,1,In,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,314634.92,83306.88163538314,0.0,-231328.03836461686,83306.88163538314,2020
48,1,In,Collected,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,-72450.468,-93627.25494255597,0.0,-21176.786942555977,-93627.25494255597,2020
49,2,In,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-10250.20892,-11473.184365240444,16136.99,-1222.975445240445,-27610.174365240444,2020
50,2,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-90554.95710504001,-34570.39224839714,418764.48000000004,55984.56485664287,-453334.8722483972,2020
51,2,In,Assessed,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,257469.277144,176657.35149037853,0.0,-80811.92565362147,176657.35149037853,2020
52,2,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-81121.178,-88427.51593810218,75686.21,-7306.3379381021805,-164113.72593810217,2020
53,2,In,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-107150.39711999998,-128990.00214984876,947044.02,-21839.605029848783,-1076034.0221498488,2020
54,2,In,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,3497130.3,4094897.0880733207,4930223.239999999,597766.7880733209,-835326.1519266786,2020
55,2,In,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,89501.4066,81013.88700965252,45995.78,-8487.519590347481,35018.10700965252,2020
56,2,In,Assessed,0.0,252-00,Senior Adult Housing-Attached,HOMES FOR THE AGED,Other,unit,600179.65,713569.4986281303,0.0,113389.84862813028,713569.4986281303,2020
57,2,In,Assessed,0.0,254-00,Assisted Living Facility,HOMES FOR THE AGED,Other,bed,59428.424,63036.56420313366,0.0,3608.140203133662,63036.56420313366,2020
58,2,In,Assessed,0.0,30-00,Truck Terminals,SERVICE STATIONS,Commercial/Retail,sq. ft.,1341032.9461359999,1438186.455533792,0.0,97153.50939779216,1438186.455533792,2020
59,2,In,Assessed,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,2766163.3759999997,2865254.2913562837,25826.589999999997,99090.91535628401,2839427.701356284,2020
60,2,In,Assessed,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,-124434.35999999999,-98301.7749461455,206017.28,26132.58505385449,-304319.0549461455,2020
61,2,In,Assessed,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-236196.532,-95987.49549113536,51335.71,140209.03650886466,-147323.20549113536,2020
62,2,In,Assessed,0.0,480-00,Amusement Park,TOURIST ATTRACTIONS,Other,acre,49237.101899999994,16267.351606747325,47656.36,-32969.75029325267,-31389.008393252676,2020
63,2,In,Assessed,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,50524.497972000005,23673.513725376688,0.0,-26850.984246623317,23673.513725376688,2020
64,2,In,Assessed,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,28382.068,296624.9151881167,0.0,268242.84718811675,296624.9151881167,2020
65,2,In,Assessed,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,40546.292,22075.430231055936,0.0,-18470.861768944065,22075.430231055936,2020
66,2,In,Assessed,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-63598.13564,-35451.90686157782,0.0,28146.228778422177,-35451.90686157782,2020
67,2,In,Assessed,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,136075.48536400002,876669.3340331656,0.0,740593.8486691655,876669.3340331656,2020
68,2,In,Assessed,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,451234.52329199994,227663.89429821668,217683.53,-223570.62899378326,9980.364298216678,2020
69,2,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,1066408.333698,1099596.5113155097,2899154.86,33188.17761750962,-1799558.3486844902,2020
70,2,In,Assessed,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-848070.35126922,-992408.3924995124,0.0,-144338.0412302924,-992408.3924995124,2020
71,2,In,Assessed,0.0,710-05,"General Office Building [300,001-400,000]","OFFICE, MULTI-STORY",Office,sq. ft.,3255007.166992,5266398.321004839,0.0,2011391.1540128388,5266398.321004839,2020
72,2,In,Assessed,0.0,710-06,"General Office Building [400,001-500,000]","OFFICE, MULTI-STORY",Office,sq. ft.,4314266.820716,7223685.750331905,0.0,2909418.9296159046,7223685.750331905,2020
73,2,In,Assessed,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,47007.1063,19229.603340267913,0.0,-27777.502959732086,19229.603340267913,2020
74,2,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,164388.27116165997,164921.87982215785,2443288.66,533.6086604978773,-2278366.7801778424,2020
75,2,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,892722.29713344,639736.566292636,83388.92,-252985.73084080406,556347.6462926359,2020
76,2,In,Assessed,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-257473.91588133998,-144450.2693197532,0.0,113023.6465615868,-144450.2693197532,2020
77,2,In,Assessed,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,3486321.979932,4681401.48854528,78757.43,1195079.50861328,4602644.05854528,2020
78,2,In,Assessed,0.0,890-00,Furniture Store (free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,6063.7782,11868.476305057186,0.0,5804.698105057186,11868.476305057186,2020
79,2,In,Assessed,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-164675.273126,-15003.392279791831,0.0,149671.88084620817,-15003.392279791831,2020
80,2,In,Assessed,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-157035.80909999998,-74899.4196127471,0.0,82136.38948725289,-74899.4196127471,2020
81,2,In,Assessed,0.0,931-00,Quality Restaurant,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,459725.477952,3827081.421456658,0.0,3367355.9435046576,3827081.421456658,2020
82,2,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,702193.05933,182688.3493231978,0.0,-519504.71000680217,182688.3493231978,2020
83,2,In,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,317797.07999999996,105654.09205390776,35588.4,-212142.9879460922,70065.69205390775,2020
84,2,In,Assessed,0.0,933-00,Fast Food Rest. w/o Drive-Thru,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,182897.71967999998,98439.4285867969,0.0,-84458.29109320308,98439.4285867969,2020
85,2,In,Assessed,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,156431.15701200004,165282.28447054737,172589.50999999998,8851.12745854733,-7307.225529452611,2020
86,2,In,Assessed,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2020
87,2,In,Assessed,1.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2020
88,2,In,Assessed,1.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,337987.80799999996,350095.3796512501,0.0,12107.571651250124,350095.3796512501,2020
89,2,In,Assessed,1.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,43552.026,34405.62123115092,282437.10901,-9146.404768849075,-248031.48777884908,2020
90,2,In,Assessed,1.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,13467.834552,13886.973141891769,22021.39661,419.1385898917688,-8134.423468108231,2020
91,2,In,Assessed,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,16280.552323999998,16333.39942590322,0.0,52.84710190322221,16333.39942590322,2020
92,2,In,Bond submitted,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,529385.9519999999,637286.4396396528,8630.26,107900.48763965291,628656.1796396528,2020
93,2,In,Bond submitted,1.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,46746.144,51663.533738512364,762.07,4917.389738512364,50901.463738512364,2020
94,2,In,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,1911.317152,2139.360693668895,1849.93,228.0435416688947,289.4306936688947,2020
95,2,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-11140.050835999995,-4252.842024107922,527810.2,6887.208811892073,-532063.0420241079,2020
96,2,In,Collected,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,9927.09672,6811.277190028386,0.0,-3115.8195299716135,6811.277190028386,2020
97,2,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-4771.834000000004,-5201.618584594251,194454.74000000002,-429.78458459424655,-199656.35858459427,2020
98,2,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-103330.77696,-124391.85948409425,1004100.5199999999,-21061.08252409425,-1128492.3794840942,2020
99,2,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,2722317.0,3187644.4398175552,0.0,465327.43981755525,3187644.4398175552,2020
100,2,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,46746.14399999999,51663.533738512364,11311.34,4917.389738512371,40352.19373851236,2020
101,2,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,134021.76,121312.32495596072,56577.56,-12709.435044039288,64734.76495596072,2020
102,2,In,Collected,0.0,255-00,Continuing Care Retirement Community,HOMES FOR THE AGED,Other,unit,477694.72799999994,518398.59792227397,0.0,40703.869922274025,518398.59792227397,2020
103,2,In,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,26683.248,27639.108919835533,26683.25,955.8609198355334,955.858919835533,2020
104,2,In,Collected,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,90844.82,36918.267496590524,0.0,-53926.55250340948,36918.267496590524,2020
105,2,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,18573.902136,8702.89750120982,0.0,-9871.00463479018,8702.89750120982,2020
106,2,In,Collected,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,72744.818,39605.91894395329,7603.53,-33138.89905604671,32002.388943953294,2020
107,2,In,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-6701.13151334,-3735.4536872413532,0.0,2965.677826098647,-3735.4536872413532,2020
108,2,In,Collected,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,-19039.535242,-122662.62829234767,0.0,-103623.09305034767,-122662.62829234767,2020
109,2,In,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,196483.21349599998,99132.78182347876,0.0,-97350.43167252123,99132.78182347876,2020
110,2,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-556706.782284,-574032.3066516162,2740142.45,-17325.52436761628,-3314174.7566516167,2020
111,2,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,68561.785761,28047.162402856924,0.01,-40514.623358143086,28047.152402856926,2020
112,2,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,263494.34746117995,264349.65705719887,116140.13,855.3095960189239,148209.52705719887,2020
113,2,In,Collected,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-11710.71475,-6570.04766395019,135900.09,5140.667086049809,-142470.13766395018,2020
114,2,In,Collected,0.0,820-08,"Shopping Center/General Retail [600,001-800,000]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,1705.4168039999786,1294.9614092017873,1650.6699999999998,-410.45539479819126,-355.7085907982125,2020
115,2,In,Collected,0.0,850-00,Supermarket (free standing),SUPERMARKETS,Commercial/Retail,sq. ft.,360319.802736,221906.37931644006,0.0,-138413.42341955993,221906.37931644006,2020
116,2,In,Collected,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,353710.44597,438400.5268786817,342354.58,84690.08090868167,96045.94687868166,2020
117,2,In,Collected,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-44615.901092,-4064.9081874453022,0.0,40550.992904554696,-4064.9081874453022,2020
118,2,In,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,152118.49051,39576.40361658461,0.0,-112542.0868934154,39576.40361658461,2020
119,2,In,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,251391.71999999997,83577.11759488226,35157.64,-167814.6024051177,48419.477594882264,2020
120,2,In,Collected,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,132881.067968,211755.53793543496,0.0,78874.46996743497,211755.53793543496,2020
121,2,In,Collected,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,42946.505999999994,46814.56726134822,39648.59491,3868.0612613482226,7165.972351348217,2020
122,2,In,Collected,1.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,753872.4,882732.3064110152,0.0,128859.9064110152,882732.3064110152,2020
123,2,In,Collected,1.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,58432.68,64579.41717314046,41866.442169999995,6146.737173140456,22712.975003140462,2020
124,2,In,Collected,1.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,16752.72,15164.04061949509,8373.28528,-1588.679380504911,6790.75533949509,2020
125,2,In,Collected,1.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,87837.5722,35932.474996405894,0.0,-51905.0972035941,35932.474996405894,2020
126,2,In,Collected,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,28838.76127599999,28932.37265512187,605139.27822,93.61137912188133,-576206.9055648781,2020
127,2,In,Collected,1.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-598559.910912,-428935.9225784318,0.0,169623.9883335682,-428935.9225784318,2020
128,2,In,Letter of Credit submitted,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-10403.237169188493,0.0,-859.5691691884931,-10403.237169188493,2020
129,2,In,Letter of Credit submitted,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,107217.408,129070.67131942336,0.0,21853.263319423364,129070.67131942336,2020
130,2,In,Letter of Credit submitted,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,110479.788288,113918.07990762024,239919.49,3438.2916196202423,-126001.41009237975,2020
131,2,In,Letter of Credit submitted,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-271099.31698072,-317239.2914926287,0.0,-46139.97451190872,-317239.2914926287,2020
132,2,In,Letter of Credit submitted,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,39723.795681999996,39852.740169669174,0.0,128.94448766917776,39852.740169669174,2020
133,2,In,Letter of Credit submitted,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,271099.539072,194273.50342467555,0.0,-76826.03564732446,194273.50342467555,2020
134,2,Out,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-74055.57637919999,-24652.205478736723,111839.43,49403.37090046327,-136491.63547873672,2020
135,2,Out,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,70145.9598,66541.19948472032,278785.34,-3604.76031527968,-212244.14051527972,2020
136,2,Out,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-178516.98432000002,-187015.06539372183,88089.29000000001,-8498.081073721813,-275104.35539372184,2020
137,2,Out,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,2475214.3800000004,2522195.716373231,324785.64,46981.33637323044,2197410.0763732307,2020
138,2,Out,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,11686.536,11239.808283767474,0.0,-446.7277162325263,11239.808283767474,2020
139,2,Out,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,150397.5438,118469.11375572608,79575.45,-31928.430044273933,38893.663755726084,2020
