,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_RFc_RFa,DIFF_MFc_RFc,DIFF_MFc_RFa,YEAR
1456,2,Out,Collected,0.0,M2019002313-0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,43271.419698,42521.202,43271.4,0.019697999996424187,-750.2176980000004,-750.198000000004,2018
1457,2,Out,Collected,0.0,M2019002348-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1458,2,Out,Collected,0.0,M2019002409-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1459,2,Out,Collected,0.0,M2019002447-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8947.898,9053.0,8947.900000000001,-0.002000000002226443,105.10200000000077,105.09999999999854,2018
1460,2,Out,Collected,0.0,M2019002683-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1461,2,Out,Collected,0.0,M2019002705-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8947.898,9053.0,175.45,8772.447999999999,105.10200000000077,8877.55,2018
1462,2,Out,Collected,0.0,M2019002879-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1463,2,Out,Collected,0.0,M2019002914-0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,41698.917302,19566.077999999998,41698.96690326713,-0.0496012671283097,-22132.839302000004,-22132.888903267132,2018
1464,2,Out,Collected,0.0,M2019002914-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-24553.197697,-23601.599000000002,-24553.226903267132,0.029206267132394714,951.5986969999976,951.62790326713,2018
1465,2,Out,Collected,0.0,M2019003079-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,19640.528874,18835.101000000002,19640.630632161738,-0.10175816173796193,-805.4278739999972,-805.5296321617352,2018
1466,2,Out,Collected,0.0,M2019003079-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,15050.02065,5726.070000000001,15050.098624602686,-0.07797460268557188,-9323.950649999999,-9324.028624602684,2018
1467,2,Out,Collected,0.0,M2019003079-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-31621.275425999997,-30395.742000000002,-31621.439256764424,0.16383076442798483,1225.5334259999945,1225.6972567644225,2018
1468,2,Out,Collected,0.0,M2019003334-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1469,2,Out,Collected,0.0,M2019003365-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,75393.216,84240.0,75393.24582672342,-0.029826723417500034,8846.784,8846.754173276582,2018
1470,2,Out,Collected,0.0,M2019003365-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-13977.520297000003,-13435.799000000003,-13977.52582672342,0.005529723417566856,541.721297,541.7268267234176,2018
1471,2,Out,Collected,0.0,M2019003377-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1472,2,Out,Collected,0.0,M2019003408-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1473,2,Out,Collected,0.0,M2019003464-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1474,2,Out,Collected,0.0,M2019003544-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1475,2,Out,Collected,0.0,M2019003556-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1476,2,Out,Collected,0.0,M2019003663-0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2018
1477,2,Out,Collected,0.0,M2019003868-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1478,2,Out,Collected,0.0,M2019004127-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-9053.0,-8947.89578834535,-0.0022116546497272793,-105.10200000000077,-105.1042116546505,2018
1479,2,Out,Collected,0.0,M2019004127-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,25131.072,28080.0,25131.06578834535,0.006211654650542187,2948.928,2948.9342116546504,2018
1480,2,Out,Collected,0.0,M2019004234-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,50262.144,56160.0,50262.13999999999,0.004000000008090865,5897.856,5897.860000000008,2018
1481,2,Out,Collected,0.0,M2019004427-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1482,2,Out,Collected,0.0,M2019004618-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1483,2,Out,Collected,0.0,M2019004660-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4473.949,4526.5,4473.95,-0.0010000000002037268,52.551000000000386,52.55000000000018,2018
1484,2,Out,Collected,0.0,M2019004708-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8947.898,9053.0,8947.900000000001,-0.002000000002226443,105.10200000000077,105.09999999999854,2018
1485,2,Out,Collected,0.0,M2019004715-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4473.949,4526.5,4473.95,-0.0010000000002037268,52.551000000000386,52.55000000000018,2018
1486,3,In,Assessed,0.0,C2014064450-1,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,113162.61832,123039.19,92302.17000000001,20860.44831999998,9876.571680000008,30737.01999999999,2018
1487,3,In,Assessed,0.0,C2014064450-2,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,932736.8355999999,1014143.95,761183.38,171553.45559999987,81407.11440000008,252960.56999999995,2018
1488,3,In,Assessed,0.0,C2016159738-0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2018
1489,3,In,Assessed,0.0,C2016192980-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-66387.028926,-72624.903,-60198.812888194436,-6188.216037805563,-6237.874074000007,-12426.09011180557,2018
1490,3,In,Assessed,0.0,C2016192980-0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,657998.81863,816921.62,596663.9628881945,61334.85574180551,158922.80137,220257.6571118055,2018
1491,3,In,Assessed,0.0,C2018050019-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1492,3,In,Assessed,0.0,C2018074921-0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,10897.8585,70443.74,10552.33,345.52850000000035,59545.8815,59891.41,2018
1493,3,In,Assessed,0.0,C2018087235-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,38508.753538,43234.62,37287.59,1221.1635380000007,4725.866462000005,5947.030000000006,2018
1494,3,In,Assessed,0.0,C2018147571-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-1924.9618959999998,-737.1999999999999,-1863.9352402835605,-61.026655716439336,1187.761896,1126.7352402835604,2018
1495,3,In,Assessed,0.0,C2018147571-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.55524028356,300.0217597164392,775.4230000000007,1075.4447597164399,2018
1496,3,In,Assessed,0.0,C2018198068-0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2018
1497,3,In,Assessed,0.0,C2018213295-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-9992.099088,-10336.248,-9675.316488048746,-316.7825999512552,-344.14891199999875,-660.9315119512539,2018
1498,3,In,Assessed,0.0,C2018213295-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,23074.411679999997,9469.224,22342.876488048743,731.5351919512541,-13605.187679999997,-12873.652488048743,2018
1499,3,In,Assessed,0.0,C2018221987-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1500,3,In,Assessed,0.0,C2019007571-0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,10353.788769,6123.107999999999,10353.75,0.03876900000068417,-4230.680769000001,-4230.642000000001,2018
1501,3,In,Assessed,0.0,C2019032313-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,505056.328,603364.0,331383.26904733735,173673.05895266263,98307.67200000002,271980.73095266265,2018
1502,3,In,Assessed,0.0,C2019032313-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,215881.576218,290757.978,141646.6609526626,74234.91526533739,74876.401782,149111.3170473374,2018
1503,3,In,Assessed,0.0,C2019034618-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1504,3,In,Assessed,0.0,M2011005409-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-69697.97512,-72098.52,0.0,-69697.97512,-2400.5448800000013,-72098.52,2018
1505,3,In,Assessed,0.0,M2011005409-0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,95529.894306,45709.611,0.0,95529.894306,-49820.283306000005,45709.611,2018
1506,3,In,Assessed,0.0,M2016009688-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,271390.3456,280737.60000000003,0.0,271390.3456,9347.254400000034,280737.60000000003,2018
1507,3,In,Assessed,0.0,M2016009688-0,820-05,"Shopping Center/General Retail [300,001-400,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,-271388.99007387995,-65598.66915,0.0,-271388.99007387995,205790.32092387995,-65598.66915,2018
1508,3,In,Assessed,0.0,M2017002288-0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,134522.72061,52713.67,0.0,134522.72061,-81809.05060999999,52713.67,2018
1509,3,In,Assessed,0.0,M2017002288-0,820-05,"Shopping Center/General Retail [300,001-400,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,-134522.84683308,-32516.130150000005,0.0,-134522.84683308,102006.71668307998,-32516.130150000005,2018
1510,3,In,Assessed,0.0,M2017005374-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1511,3,In,Assessed,0.0,M2018004787-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-20827.293916,-7976.2,-20167.037875553553,-660.2560404464457,12851.093915999998,12190.837875553552,2018
1512,3,In,Assessed,0.0,M2018004787-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,40878.170806,42286.101,39582.27229388803,1295.8985121119695,1407.9301940000005,2703.82870611197,2018
1513,3,In,Assessed,0.0,M2018004787-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,28838.736199,29900.415999999997,27924.505581665522,914.2306173344768,1061.6798009999984,1975.9104183344753,2018
1514,3,In,Assessed,0.0,M2018006378-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,20724.353664000002,21438.144,0.0,20724.353664000002,713.7903359999982,21438.144,2018
1515,3,In,Assessed,0.0,M2018006378-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-20724.39409828,-5408.663340000001,0.0,-20724.39409828,15315.73075828,-5408.663340000001,2018
1516,3,In,Assessed,0.0,M2018007009-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-20587.318671999998,-22575.104,-19934.53599501475,-652.7826769852472,-1987.7853280000018,-2640.568004985249,2018
1517,3,In,Assessed,0.0,M2018007009-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,56796.09656,15676.896,54995.20599501475,1800.8905649852459,-41119.20056,-39318.30999501475,2018
1518,3,In,Assessed,0.0,M2018007187-0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,73776.94870000001,504283.6,0.0,73776.94870000001,430506.65129999997,504283.6,2018
1519,3,In,Assessed,0.0,M2018007187-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-73763.93977468,-80886.13376,0.0,-73763.93977468,-7122.193985320002,-80886.13376,2018
1520,3,In,Assessed,0.0,M2018009080-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,30445.006896,33305.688,29479.64,965.3668959999995,2860.681104000003,3826.0480000000025,2018
1521,3,In,Assessed,0.0,M2018009750-0,490-00,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,603275.042,277039.0,584147.74,19127.302000000025,-326236.042,-307108.74,2018
1522,3,In,Assessed,0.0,M2018012998-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1523,3,In,Assessed,0.0,M2018015918-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-10010.602029,-10379.136,-9693.18588620076,-317.41614279924033,-368.53397100000075,-685.9501137992411,2018
1524,3,In,Assessed,0.0,M2018015918-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,27617.439588,7207.6140000000005,26741.745886200762,875.6937017992386,-20409.825588,-19534.13188620076,2018
1525,3,In,Assessed,0.0,M2018016255-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,715946.9105359999,274185.2,693241.2,22705.71053599997,-441761.7105359999,-419055.99999999994,2018
1526,3,In,Assessed,0.0,M2019000486-0,491-00,Racquet Club,OUTDOOR RECREATIONAL,Other,court,39587.431,18611.0,39587.43,0.000999999996565748,-20976.430999999997,-20976.43,2018
1527,3,In,Assessed,1.0,C2017140626-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,28457.684111999995,10898.4,19730.068270881482,8727.615841118513,-17559.284111999994,-8831.668270881482,2018
1528,3,In,Assessed,1.0,C2017140626-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,38897.021283120004,40236.71652,26967.79128018623,11929.230002933775,1339.6952368799975,13268.925239813772,2018
1529,3,In,Assessed,1.0,C2017140626-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,38779.618206420004,40207.26528,26886.394258932283,11893.22394748772,1427.6470735799958,13320.871021067716,2018
1530,3,In,Assessed,1.0,C2017140626-1,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,51294.281037999994,19644.1,35562.51328,15731.767757999995,-31650.181037999995,-15918.41328,2018
1531,3,In,Assessed,1.0,C2018106246-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-15140.844810999999,-16602.752,-10852.709522449382,-4288.135288550617,-1461.9071890000014,-5750.042477550618,2018
1532,3,In,Assessed,1.0,C2018106246-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,41770.416905,11529.498000000001,29940.35055244938,11830.066352550617,-30240.918905,-18410.85255244938,2018
1533,3,In,Assessed,1.0,C2018218295-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10239.0,-11773.851523227671,2825.953523227672,-1291.1020000000008,1534.8515232276714,2018
1534,3,In,Assessed,1.0,C2018218295-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7462.0,10333.76464322767,-2480.3046432276706,-391.46000000000004,-2871.7646432276706,2018
1535,3,In,Assessed,1.0,C2018222693-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,20413.3188,22331.4,14631.954259999999,5781.364540000002,1918.0812000000005,7699.445740000003,2018
1536,3,In,Assessed,1.0,C2019001466-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1537,3,In,Assessed,1.0,C2019007028-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,62827.68,79390.0,46508.48450920043,16319.195490799568,16562.32,32881.51549079957,2018
1538,3,In,Assessed,1.0,C2019007028-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,132467.85807000002,144914.835,98059.95263577388,34407.90543422614,12446.976929999975,46854.88236422611,2018
1539,3,In,Assessed,1.0,C2019007028-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,6750.807406999999,7402.624,4997.316815025718,1753.4905919742814,651.8165930000005,2405.307184974282,2018
1540,3,In,Assessed,1.0,M2018010262-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,141220.35,47070.0,101224.69227999999,39995.65772000002,-94150.35,-54154.69227999999,2018
1541,3,In,Bond submitted,0.0,M2018004643-0,820-11,"Shopping Center/General Retail [1,200,001-more]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,1362598.7883759998,291135.71199999994,1319397.4499999997,43201.33837600006,-1071463.076376,-1028261.7379999998,2018
1542,3,In,Collected,0.0,C2017188693-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,11587.796,12712.0,10853.0,734.7960000000003,1124.2039999999997,1859.0,2018
1543,3,In,Collected,0.0,C2018024482-0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,42258.149888,33667.616,40918.22,1339.9298879999988,-8590.533887999998,-7250.603999999999,2018
1544,3,In,Collected,0.0,C2018027547-0,610-00,Hospital,HOSPITALS,Other,sq. ft.,3030510.4287199997,2005133.505,2934420.2800000003,96090.14871999947,-1025376.9237199998,-929286.7750000004,2018
1545,3,In,Collected,0.0,C2018040653-0,890-00,Furniture Store (free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,133688.588538,10526294.088,129447.12,4241.4685380000155,10392605.499462,10396846.968,2018
1546,3,In,Collected,0.0,C2018044942-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-4731.7885,-5119.5,-8784.67004189636,4052.8815418963595,-387.71150000000034,3665.170041896359,2018
1547,3,In,Collected,0.0,C2018044942-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8307.636,7462.0,15423.310041896359,-7115.674041896358,-845.6360000000004,-7961.310041896359,2018
1548,3,In,Collected,0.0,C2018045856-0,820-09,"Shopping Center/General Retail [800,001-1,000,000]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,69222.88336899999,15163.768000000002,67028.20999999999,2194.6733689999965,-54059.115368999985,-51864.44199999999,2018
1549,3,In,Collected,0.0,C2018046213-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,552457.794,641991.0,534944.6654548104,17513.128545189626,89533.206,107046.33454518963,2018
1550,3,In,Collected,0.0,C2018046213-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-516227.613068,-534007.578,-499862.9954548104,-16364.61761318962,-17779.964931999973,-34144.582545189594,2018
1551,3,In,Collected,0.0,C2018050039-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1552,3,In,Collected,0.0,C2018050045-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1553,3,In,Collected,0.0,C2018050065-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1554,3,In,Collected,0.0,C2018050077-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1555,3,In,Collected,0.0,C2018050085-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1556,3,In,Collected,0.0,C2018050098-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1557,3,In,Collected,0.0,C2018064022-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1558,3,In,Collected,0.0,C2018064401-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,0.0,2018
1559,3,In,Collected,0.0,C2018064424-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-11563.13172,-13813.86,0.0,-11563.13172,-2250.728280000001,-13813.86,2018
1560,3,In,Collected,0.0,C2018064424-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,11587.796,12712.0,0.0,11587.796,1124.2039999999997,12712.0,2018
1561,3,In,Collected,0.0,C2018066187-0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,111462.23383999999,81114.56,114165.78999999998,-2703.556159999993,-30347.67383999999,-33051.22999999998,2018
1562,3,In,Collected,0.0,C2018073992-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-4731.7885,-5119.5,-8784.67004189636,4052.8815418963595,-387.71150000000034,3665.170041896359,2018
1563,3,In,Collected,0.0,C2018073992-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8307.636,7462.0,15423.310041896359,-7115.674041896358,-845.6360000000004,-7961.310041896359,2018
1564,3,In,Collected,0.0,C2018077534-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,994738.9434839999,380953.8,963191.56,31547.383483999874,-613785.1434839999,-582237.76,2018
1565,3,In,Collected,0.0,C2018081276-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,37384.362,33579.0,50491.78,-13107.417999999998,-3805.362000000001,-16912.78,2018
1566,3,In,Collected,0.0,C2018082667-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,244276.67235399998,93550.29999999999,236529.62,7747.052353999985,-150726.372354,-142979.32,2018
1567,3,In,Collected,0.0,C2018090141-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,466847.91095799993,178788.1,452042.19,14805.720957999933,-288059.8109579999,-273254.08999999997,2018
1568,3,In,Collected,0.0,C2018090393-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1569,3,In,Collected,0.0,C2018090417-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1570,3,In,Collected,0.0,C2018090427-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1571,3,In,Collected,0.0,C2018090436-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1572,3,In,Collected,0.0,C2018090453-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1573,3,In,Collected,0.0,C2018091326-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1574,3,In,Collected,0.0,C2018091333-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1575,3,In,Collected,0.0,C2018091344-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1576,3,In,Collected,0.0,C2018091357-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1577,3,In,Collected,0.0,C2018094340-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1578,3,In,Collected,0.0,C2018094544-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1579,3,In,Collected,0.0,C2018094556-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
1580,3,In,Collected,0.0,C2018094573-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9463.577,10239.0,9163.53,300.04699999999866,775.4230000000007,1075.4699999999993,2018
