,Ring,SMART,STATUS,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
76,2,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-160243.230402,-286512.6302811714,503040.6,-126269.39987917143,-789553.2302811714,2019
77,2,In,Assessed,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,1120777.49355,2854435.07890675,0.0,1733657.5853567498,2854435.07890675,2019
78,2,In,Assessed,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,37422.0665,26545.372983853416,0.0,-10876.693516146584,26545.372983853416,2019
79,2,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,107502.40344850002,187016.4803896735,628666.51,79514.07694117348,-441650.0296103265,2019
80,2,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,374845.52736,465791.3115326103,0.0,90945.78417261032,465791.3115326103,2019
81,2,In,Assessed,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,71438.6376,166339.66238713133,116142.91,94901.02478713133,50196.75238713133,2019
82,2,In,Assessed,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,4820.967900000001,10361.238689717087,7837.81,5540.270789717087,2523.428689717087,2019
83,2,In,Assessed,0.0,880-00,Pharmacy/Drugstore w/o Drive-Thru,"STORES, ONE STORY",Commercial/Retail,sq. ft.,79913.54991,134822.47842914017,0.0,54908.92851914017,134822.47842914017,2019
84,2,In,Assessed,0.0,890-00,Furniture Store (free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,1308.9664999999998,4442.571731674411,0.0,3133.6052316744117,4442.571731674411,2019
85,2,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,180757.79183,81546.55220472808,509692.31,-99211.23962527192,-428145.75779527193,2019
86,2,In,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,280834.39999999997,161897.81269952035,168991.32,-118936.58730047962,-7093.507300479658,2019
87,2,In,Assessed,0.0,933-00,Fast Food Rest. w/o Drive-Thru,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-67199.1736905,-62716.09123918682,0.0,4483.082451313181,-62716.09123918682,2019
88,2,In,Assessed,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,27962.8011,51231.607163055094,42578.39,23268.806063055094,8653.217163055095,2019
89,2,In,Assessed,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-17612.095999999998,-33290.358941403174,11922.713049999998,-15678.262941403176,-45213.07199140317,2019
90,2,In,Assessed,1.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,69560.64,145204.50523435127,77091.67856,75643.86523435127,68112.82667435126,2019
91,2,In,Assessed,1.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,541027.2,1098511.314644819,0.0,557484.1146448189,1098511.314644819,2019
92,2,In,Assessed,1.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,21737.699999999997,34119.09139386395,10135.645919999999,12381.391393863953,23983.44547386395,2019
93,2,In,Assessed,1.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,2834.08392,5067.301977872747,3410.77911,2233.2180578727466,1656.5228678727467,2019
94,2,In,Assessed,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,51682.33623,89909.13979593608,668860.7197100001,38226.803565936076,-578951.579914064,2019
95,2,In,Bond submitted,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-74211.35835,-72195.43804443553,0.0,2015.9203055644612,-72195.43804443553,2019
96,2,In,Bond submitted,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,287584.16925,129739.89797935939,346895.74,-157844.2712706406,-217155.84202064062,2019
97,2,In,Collected,0.0,130-00,Industrial Park,LIGHT MANUFACTURING,Industrial/Manufacturing,sq. ft.,-36536.19072,-33376.34476928996,0.0,3159.8459507100415,-33376.34476928996,2019
98,2,In,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-34116.28904,-66216.66405081627,0.0,-32100.375010816264,-66216.66405081627,2019
99,2,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-319968.25848,-211813.30307407025,587799.26,108154.95540592977,-799612.5630740703,2019
100,2,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-114093.3594,-215659.10651727745,177593.53000000003,-101565.74711727745,-393252.63651727745,2019
101,2,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,1754473.92,3662380.298688638,1079158.41,1907906.378688638,2583221.888688638,2019
102,2,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,3019318.224,6130477.786657122,70350.71,3111159.562657122,6060127.076657122,2019
103,2,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,166655.69999999998,261579.7006862903,425046.62,94924.00068629032,-163466.9193137097,2019
104,2,In,Collected,0.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,-60254.45999999999,-115713.97275050762,0.0,-55459.51275050762,-115713.97275050762,2019
105,2,In,Collected,0.0,254-00,Assisted Living Facility,HOMES FOR THE AGED,Other,bed,101258.3,186244.39423653125,0.0,84986.09423653125,186244.39423653125,2019
106,2,In,Collected,0.0,30-00,Truck Terminals,SERVICE STATIONS,Commercial/Retail,sq. ft.,584442.69377,1086855.826092192,0.0,502413.13232219196,1086855.826092192,2019
107,2,In,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,2713431.4399999995,4873696.206197666,25287.21,2160264.7661976665,4848408.996197666,2019
108,2,In,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,3588.0299999999997,4915.088747307275,5833.32,1327.0587473072756,-918.2312526927244,2019
109,2,In,Collected,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-2299593.4918000004,-1620490.4334953444,0.0,679103.0583046561,-1620490.4334953444,2019
110,2,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,258065.46972,209674.1401999827,72399.65000000001,-48391.32952001729,137274.4901999827,2019
111,2,In,Collected,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,99033.12,93495.93980211926,1349.91,-5537.180197880734,92146.02980211926,2019
112,2,In,Collected,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,21814.959530000004,243705.08552501796,0.0,221890.12599501797,243705.08552501796,2019
113,2,In,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,44061.20822,38548.05767039075,0.0,-5513.15054960925,38548.05767039075,2019
114,2,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,246975.16697400002,441588.10656983015,2707580.76,194612.93959583013,-2265992.6534301694,2019
115,2,In,Collected,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-11393.2999,-23118.64277056071,0.0,-11725.34287056071,-23118.64277056071,2019
116,2,In,Collected,0.0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,869650.3475,2037957.091491732,29088.05,1168306.7439917321,2008869.041491732,2019
117,2,In,Collected,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,-948887.92284,-2416660.74532449,0.0,-1467772.82248449,-2416660.74532449,2019
118,2,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,139582.03000000003,99012.62529671943,74349.88,-40569.4047032806,24662.745296719426,2019
119,2,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,345166.88453000004,600469.327393165,2370967.84,255302.44286316494,-1770498.512606835,2019
120,2,In,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,1422855.9882144001,1768072.2017416728,2071996.05,345216.2135272727,-303923.8482583272,2019
121,2,In,Collected,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,56593.971000000005,121631.93244450493,1438.77,65037.96144450492,120193.16244450492,2019
122,2,In,Collected,0.0,880-00,Pharmacy/Drugstore w/o Drive-Thru,"STORES, ONE STORY",Commercial/Retail,sq. ft.,41950.92084,70775.57093137856,68202.58,28824.650091378564,2572.990931378561,2019
123,2,In,Collected,0.0,931-00,Quality Restaurant,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,59020.44928,851973.128755301,0.0,792952.679475301,851973.128755301,2019
124,2,In,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,389367.7291,175658.2414867707,1424341.36,-213709.48761322928,-1248683.1185132293,2019
125,2,In,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,224302.80000000002,129307.99326000652,237369.32,-94994.8067399935,-108061.32673999348,2019
126,2,In,Collected,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-26820.864719999998,-49139.426346972214,0.0,-22318.561626972216,-49139.426346972214,2019
127,2,In,Collected,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,30977.361279999994,85599.32601450062,6757.52,54621.96473450062,78841.80601450062,2019
128,2,In,Collected,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,-55709.04,-156748.53487061485,0.0,-101039.49487061484,-156748.53487061485,2019
129,2,In,Collected,1.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,44030.24,83225.89735350794,53938.78283,39195.657353507944,29287.114523507946,2019
130,2,In,Collected,1.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,480644.69999999995,975909.605421067,4761.97,495264.90542106703,971147.635421067,2019
131,2,In,Collected,1.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,9661.199999999999,15164.04061949509,18400.21396,5502.840619495091,-3236.173340504911,2019
132,2,In,Collected,1.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-6000.00678,-10727.927288597682,9453.040879999999,-4727.920508597683,-20180.968168597683,2019
133,2,In,Collected,1.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,13854.6555,9827.811027226306,0.0,-4026.844472773695,9827.811027226306,2019
134,2,In,Collected,1.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,59748.55359,103941.52914105388,131788.90075,44192.975551053874,-27847.371608946123,2019
135,2,In,Letter of Credit submitted,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-24390.8149,-16146.286175946338,0.0,8244.528724053664,-16146.286175946338,2019
136,2,In,Letter of Credit submitted,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,113605.3718,99390.52061275009,0.0,-14214.851187249908,99390.52061275009,2019
137,2,In,Letter of Credit submitted,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,20493.2967,36641.72474506085,172705.0,16148.42804506085,-136063.27525493916,2019
